field.status.status,field.latitude,field.longitude
1,33.0877611667,129.790598445
1,33.0877624717,129.790599423
1,33.0877636617,129.790600575
1,33.0877648633,129.790601748
1,33.087766175,129.790602973
1,33.0877676417,129.790604187
1,33.0877690533,129.790605345
1,33.087770475,129.790606498
1,33.0877717183,129.790607785
1,33.0877729183,129.790608968
1,33.08777429,129.790610045
1,33.087775755,129.790611202
1,33.0877771533,129.79061237
1,33.0877785017,129.79061362
1,33.08777964,129.790614923
1,33.0877808317,129.790616275
1,33.087782205,129.790617515
1,33.0877837533,129.790618713
1,33.0877852267,129.790620135
1,33.0877866067,129.790621503
1,33.0877877983,129.790622797
1,33.087789005,129.790624105
1,33.0877903583,129.790625393
1,33.0877918983,129.79062666
1,33.0877932833,129.790627865
1,33.0877944867,129.790629248
1,33.0877957333,129.790630662
1,33.087796785,129.790632005
1,33.08779802,129.790633187
1,33.0877992967,129.790634405
1,33.087800505,129.79063565
1,33.0878016567,129.790636968
1,33.0878027283,129.790638323
1,33.087803835,129.79063947
1,33.0878052433,129.790640615
1,33.0878066867,129.790641817
1,33.0878081967,129.790642933
1,33.087809345,129.790644182
1,33.0878105433,129.790645575
1,33.0878119717,129.790646858
1,33.0878133883,129.790648205
1,33.08781509,129.790649685
1,33.0878165917,129.790651203
1,33.08781765,129.790652737
1,33.0878189083,129.790653978
1,33.0878201017,129.790655167
1,33.0878213733,129.790656642
1,33.08782269,129.790658008
1,33.087823855,129.790659497
1,33.08782488,129.790660905
1,33.0878261117,129.790662287
1,33.0878274717,129.790663873
1,33.0878289567,129.790665125
1,33.087830325,129.790666698
1,33.087831575,129.790668358
1,33.087832825,129.790669833
1,33.0878340867,129.790671028
1,33.087835545,129.790672582
1,33.08783685,129.790674003
1,33.0878380717,129.790675682
1,33.0878392267,129.790677383
1,33.0878401733,129.790678778
1,33.087841485,129.790680163
1,33.087842685,129.790681732
1,33.08784411,129.790683195
1,33.0878451783,129.790684857
1,33.0878463467,129.790686258
1,33.087847385,129.790687577
1,33.0878486883,129.790689087
1,33.0878499167,129.790690758
1,33.08785099,129.790692465
1,33.0878518817,129.790693845
1,33.0878527767,129.790695543
1,33.08785417,129.790697377
1,33.0878552067,129.790698783
1,33.087856165,129.790700568
1,33.0878566167,129.790702745
1,33.0878571817,129.790705227
1,33.087857985,129.790707447
1,33.0878587533,129.7907093
1,33.087859535,129.79071097
1,33.0878602383,129.79071305
1,33.0878609067,129.790714335
0,33.0878617583,129.790715835
1,33.08786295,129.790717338
0,33.0878641833,129.790719103
0,33.0878653667,129.790720668
0,33.087866545,129.790722507
0,33.0878674733,129.790724043
0,33.0878686133,129.790725485
0,33.0878698367,129.790726755
0,33.0878708433,129.790728225
0,33.087871715,129.790729987
0,33.0878725117,129.790731875
0,33.08787342,129.79073363
0,33.0878743133,129.790735167
0,33.0878751817,129.790736667
0,33.0878761067,129.79073821
0,33.0878768383,129.790739728
0,33.0878775617,129.79074125
0,33.0878783317,129.790742748
0,33.0878792783,129.790744248
0,33.0878802583,129.790745782
0,33.0878811467,129.79074736
0,33.0878819133,129.790749083
0,33.0878826617,129.79075062
0,33.08788354,129.790752212
0,33.0878845567,129.790753725
0,33.0878853683,129.790755272
0,33.0878862467,129.790756853
0,33.0878869633,129.790758413
0,33.0878878067,129.790760015
0,33.0878887667,129.790761437
0,33.0878898483,129.79076284
0,33.0878906367,129.790763962
0,33.0878913917,129.79076512
0,33.0878923317,129.79076654
0,33.0878932517,129.790768083
0,33.087893945,129.790769473
0,33.087894665,129.790770715
0,33.0878954517,129.790771958
0,33.0878961617,129.790773233
0,33.087896935,129.790774877
0,33.08789783,129.790776532
0,33.0878987683,129.790778128
0,33.0878994667,129.790779915
0,33.0879001683,129.790781668
0,33.0879008583,129.790783373
0,33.0879017983,129.790785163
0,33.0879026467,129.79078684
0,33.087903555,129.790788408
0,33.087904335,129.790789862
0,33.0879051767,129.790791207
0,33.08790613,129.790792918
0,33.0879069533,129.790794642
0,33.0879077317,129.790796443
0,33.0879084867,129.79079807
0,33.08790914,129.790799273
0,33.0879098117,129.79080041
0,33.087910775,129.790801785
0,33.0879116883,129.79080342
0,33.0879127217,129.790805015
0,33.08791352,129.790806625
0,33.08791426,129.790808115
0,33.0879151383,129.790809578
0,33.08791629,129.790811278
0,33.087917345,129.790812803
0,33.087918275,129.79081408
0,33.0879191633,129.790815333
0,33.0879200617,129.79081642
0,33.0879209433,129.790818005
0,33.087921955,129.790819843
0,33.0879229783,129.790821613
0,33.0879237717,129.790823173
0,33.0879245033,129.790824355
0,33.0879254917,129.790825667
0,33.0879265967,129.790827078
0,33.0879275767,129.790828527
0,33.0879282317,129.79082989
0,33.0879289683,129.790831073
